% Auto-generated file for SIRS Project
% Date: Wed Dec 11 17:15:37 WET 2013
%
@RELATION virus

@ATTRIBUTE Nice NUMERIC
@ATTRIBUTE Priority NUMERIC
@ATTRIBUTE Processor NUMERIC
@ATTRIBUTE Threads NUMERIC
@ATTRIBUTE Tty NUMERIC
@ATTRIBUTE State NUMERIC
@ATTRIBUTE CPU_usage NUMERIC
@ATTRIBUTE CPU_idle NUMERIC
@ATTRIBUTE TIME_total NUMERIC
@ATTRIBUTE TIME_user NUMERIC
@ATTRIBUTE TIME_sys NUMERIC
@ATTRIBUTE MEM_Size NUMERIC
@ATTRIBUTE MEM_Resident NUMERIC
@ATTRIBUTE MEM_Share NUMERIC
@ATTRIBUTE MEM_Available NUMERIC
@ATTRIBUTE MEM_Used NUMERIC
@ATTRIBUTE Root? NUMERIC
@ATTRIBUTE Known? NUMERIC
@ATTRIBUTE Webcam? NUMERIC
@ATTRIBUTE Internet? NUMERIC
@ATTRIBUTE class {true,false}

@DATA
0,20,0,1,0,83,0.0,0.0,150,0,150,0,0,0,496787456,553680896,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,496787456,553680896,1,0,0,0,false
0,20,0,1,0,83,0.0,0.0,30,0,30,0,0,0,496787456,553680896,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,496787456,553680896,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,496787456,553680896,1,0,0,0,false
0,20,0,13,34816,83,2.0,0.0,670,440,230,695652352,31563776,13279232,496787456,553680896,1,1,0,0,false
0,20,0,9,34816,83,3.0,0.0,1080,720,360,693796864,27607040,12263424,496787456,553680896,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,1780,360,1420,4136960,1855488,1146880,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,20,0,20,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,2100,0,2100,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,-100,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,1060,0,1060,0,0,0,500805632,549662720,1,1,0,0,false
0,-100,0,1,0,83,0.0,0.0,2770,0,2770,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,2580,0,2580,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,400,0,400,0,0,0,500805632,549662720,1,1,0,0,false
5,25,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
19,39,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,20,0,20,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,1100,0,1100,0,0,0,500805632,549662720,1,0,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,830,0,830,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,170,110,60,2973696,700416,585728,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,110,30,80,12083200,991232,823296,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,380,240,140,4354048,1712128,1036288,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,4980736,1241088,1179648,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,4063232,1130496,1081344,500805632,549662720,1,1,0,0,false
0,20,0,4,0,83,0.0,0.0,1100,100,1000,30797824,872448,790528,500805632,549662720,0,1,0,0,false
-10,10,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,50,0,50,3575808,1269760,1159168,500805632,549662720,0,1,0,1,false
0,20,0,1,0,83,0.0,0.0,0,0,0,3575808,176128,159744,500805632,549662720,0,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,8040448,1277952,1265664,500805632,549662720,1,1,0,1,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,80,80,0,3239936,466944,368640,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,90,70,20,7806976,2109440,1867776,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,60,40,20,3223552,524288,430080,500805632,549662720,1,1,0,0,false
0,20,0,4,0,83,0.0,0.0,2080,60,2020,46501888,4317184,3923968,500805632,549662720,1,1,0,0,false
0,20,0,3,0,83,0.0,0.0,480,200,280,37105664,4743168,3366912,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,20,20,0,5668864,1105920,942080,500805632,549662720,1,1,0,1,false
0,20,0,1,1028,83,0.0,0.0,0,0,0,4780032,667648,663552,500805632,549662720,1,1,0,0,false
0,20,0,1,1029,83,0.0,0.0,0,0,0,4780032,667648,663552,500805632,549662720,1,1,0,0,false
0,20,0,1,1026,83,0.0,0.0,0,0,0,4780032,667648,663552,500805632,549662720,1,1,0,0,false
0,20,0,1,1027,83,0.0,0.0,0,0,0,4780032,667648,663552,500805632,549662720,1,1,0,0,false
0,20,0,1,1030,83,0.0,0.0,0,0,0,4780032,667648,663552,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,10,0,10,3244032,765952,708608,500805632,549662720,1,1,0,0,false
0,20,0,3,0,83,0.0,0.0,10,10,0,34738176,2576384,2424832,500805632,549662720,1,1,0,0,false
0,20,0,3,0,83,0.0,0.0,210,80,130,37105664,3317760,3121152,500805632,549662720,1,1,0,0,false
0,20,0,1,1025,83,0.0,0.0,0,0,0,4780032,667648,663552,500805632,549662720,1,1,0,0,false
0,20,0,3,0,83,0.0,0.0,10,0,10,53428224,3002368,2957312,500805632,549662720,0,1,0,0,false
0,20,0,1,1031,83,2.3,0.0,118580,78530,40050,98938880,49205248,11771904,500805632,549662720,1,1,0,0,false
0,20,0,2,0,83,0.0,0.0,0,0,0,17752064,3043328,2449408,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,90,30,60,6877184,1617920,1183744,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,4243456,212992,0,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,130,80,50,4689920,1716224,937984,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,30,30,0,6303744,995328,856064,500805632,549662720,0,1,0,0,false
0,20,0,3,0,83,0.0,0.0,320,160,160,52752384,6754304,5402624,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,6594560,606208,368640,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,20,20,0,6307840,376832,196608,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,10,10,0,6307840,376832,196608,500805632,549662720,0,1,0,0,false
0,20,0,2,0,83,0.0,0.0,20,0,20,37965824,2666496,2269184,500805632,549662720,0,1,0,0,false
0,20,0,5,0,83,0.0,0.0,10,0,10,44347392,3366912,2830336,500805632,549662720,0,1,0,0,false
0,20,0,2,0,83,0.0,0.0,2760,1780,980,37588992,11534336,6823936,500805632,549662720,0,1,0,0,false
0,20,0,3,0,83,0.2,0.0,11450,10020,1430,146919424,14577664,10498048,500805632,549662720,0,1,0,0,false
0,20,0,3,0,83,0.0,0.0,230,170,60,210841600,14344192,10137600,500805632,549662720,0,1,0,0,false
0,20,0,3,0,83,0.1,0.0,7560,6190,1370,156663808,18505728,12931072,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,80,10,70,6922240,1273856,1056768,500805632,549662720,0,1,0,0,false
0,20,0,3,0,83,0.0,0.0,10,10,0,27422720,3538944,3035136,500805632,549662720,0,1,0,0,false
0,20,0,3,0,83,0.0,0.0,150,90,60,49180672,4804608,3735552,500805632,549662720,0,1,0,0,false
0,20,0,5,0,83,0.0,0.0,160,100,60,62136320,5136384,3756032,500805632,549662720,1,1,0,0,false
0,20,0,3,0,83,0.0,0.0,0,0,0,40275968,2494464,2060288,500805632,549662720,0,1,0,0,false
0,20,0,2,0,83,0.0,0.0,0,0,0,28446720,2539520,2142208,500805632,549662720,0,1,0,0,false
0,20,0,2,0,83,0.0,0.0,10,0,10,29577216,2666496,2174976,500805632,549662720,0,1,0,0,false
0,20,0,4,0,83,0.0,0.0,0,0,0,45469696,3735552,3211264,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,30,20,10,3895296,1658880,1327104,500805632,549662720,0,1,0,0,false
0,20,0,2,0,83,0.0,0.0,50,40,10,21196800,3588096,3080192,500805632,549662720,0,1,0,0,false
0,20,0,2,0,83,0.0,0.0,160,100,60,17702912,3080192,2633728,500805632,549662720,0,1,0,0,false
0,20,0,2,0,83,0.0,0.0,10,10,0,55816192,4493312,3547136,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,20,20,0,10461184,2203648,1761280,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,2150,150,2000,5877760,1413120,978944,500805632,549662720,0,1,0,0,false
0,20,0,3,0,83,0.2,0.0,9950,8520,1430,120594432,14073856,10072064,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,2498560,700416,569344,500805632,549662720,0,1,0,0,false
0,20,0,1,34816,83,0.0,0.0,720,520,200,7688192,2633728,1589248,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,6,0,83,0.0,0.0,170,80,90,65589248,4300800,3477504,500805632,549662720,0,1,0,0,false
0,20,0,3,0,83,0.0,0.0,10,0,10,24887296,2662400,2093056,500805632,549662720,0,1,0,0,false
0,20,0,2,0,83,0.5,0.0,23420,14420,9000,109494272,13389824,10100736,500805632,549662720,0,1,0,0,false
0,20,0,40,0,83,4.8,0.0,179030,154370,24660,619397120,179331072,33169408,500805632,549662720,0,1,0,0,false
0,20,0,4,0,83,0.0,0.0,600,480,120,144355328,17776640,12177408,500805632,549662720,0,1,0,0,false
0,20,0,4,0,82,0.5,0.0,19420,17710,1710,370364416,187215872,12890112,500805632,549662720,0,1,0,0,false
0,20,0,2,0,83,0.5,0.0,21360,13120,8240,109309952,13144064,9957376,500805632,549662720,0,1,0,0,false
0,20,0,2,0,83,0.0,0.0,1090,820,270,154513408,33607680,19189760,500805632,549662720,0,1,0,0,false
0,20,0,1,34816,83,0.0,0.0,0,0,0,7786496,1675264,1273856,500805632,549662720,1,0,0,0,false
0,20,0,1,34816,83,0.0,0.0,0,0,0,7438336,1323008,954368,500805632,549662720,1,0,0,0,false
0,20,0,1,34816,83,0.0,0.0,170,150,20,7020544,1847296,1474560,500805632,549662720,1,1,0,0,false
0,20,0,1,34821,83,0.0,0.0,580,500,80,7708672,2699264,1630208,500805632,549662720,0,1,0,0,false
0,20,0,64,0,83,0.0,0.0,20,10,10,21729280,3133440,2502656,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,230,0,230,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,150,0,150,0,0,0,500805632,549662720,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,0,0,0,false
0,20,0,1,0,83,0.0,0.0,30,0,30,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,500805632,549662720,1,0,0,0,false
0,20,0,13,34816,83,1.7,0.0,670,440,230,695652352,31563776,13279232,500805632,549662720,1,1,0,0,false
0,20,0,9,34816,83,2.8,0.0,1200,780,420,693796864,27992064,12263424,500805632,549662720,1,1,0,0,false
0,20,0,1,0,82,0.0,0.0,10,0,10,24338432,6160384,5046272,500805632,549662720,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,1780,360,1420,4136960,1855488,1146880,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,20,0,20,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,2100,0,2100,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,-100,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,1070,0,1070,0,0,0,497668096,552800256,1,1,0,0,false
0,-100,0,1,0,83,0.0,0.0,2770,0,2770,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,2580,0,2580,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,400,0,400,0,0,0,497668096,552800256,1,1,0,0,false
5,25,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
19,39,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,20,0,20,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,1100,0,1100,0,0,0,497668096,552800256,1,0,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,830,0,830,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,170,110,60,2973696,700416,585728,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,110,30,80,12083200,991232,823296,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,380,240,140,4354048,1712128,1036288,497668096,552800256,0,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,4980736,1241088,1179648,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,4063232,1130496,1081344,497668096,552800256,1,1,0,0,false
0,20,0,4,0,83,0.0,0.0,1100,100,1000,30797824,872448,790528,497668096,552800256,0,1,0,0,false
-10,10,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,50,0,50,3575808,1269760,1159168,497668096,552800256,0,1,0,1,false
0,20,0,1,0,83,0.0,0.0,0,0,0,3575808,176128,159744,497668096,552800256,0,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,0,0,0,8040448,1277952,1265664,497668096,552800256,1,1,0,1,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,80,80,0,3239936,466944,368640,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,90,70,20,7806976,2109440,1867776,497668096,552800256,1,1,0,0,false
-20,0,0,1,0,83,0.0,0.0,0,0,0,0,0,0,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,60,40,20,3223552,524288,430080,497668096,552800256,1,1,0,0,false
0,20,0,4,0,83,0.0,0.0,2080,60,2020,46501888,4317184,3923968,497668096,552800256,1,1,0,0,false
0,20,0,3,0,83,0.0,0.0,480,200,280,37105664,4743168,3366912,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,20,20,0,5668864,1105920,942080,497668096,552800256,1,1,0,1,false
0,20,0,1,1028,83,0.0,0.0,0,0,0,4780032,667648,663552,497668096,552800256,1,1,0,0,false
0,20,0,1,1029,83,0.0,0.0,0,0,0,4780032,667648,663552,497668096,552800256,1,1,0,0,false
0,20,0,1,1026,83,0.0,0.0,0,0,0,4780032,667648,663552,497668096,552800256,1,1,0,0,false
0,20,0,1,1027,83,0.0,0.0,0,0,0,4780032,667648,663552,497668096,552800256,1,1,0,0,false
0,20,0,1,1030,83,0.0,0.0,0,0,0,4780032,667648,663552,497668096,552800256,1,1,0,0,false
0,20,0,1,0,83,0.0,0.0,10,0,10,3244032,765952,708608,497668096,552800256,1,1,0,0,false
